year,region,month,disease,cases_total,cases_domestic,cases_imported,source_file
2016,강원,1,A형간염,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,말라리아,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,수두,213.0,213.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,유행성이하선염,23.0,23.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,1,쯔쯔가무시증,3.0,3.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,A형간염,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,말라리아,1.0,0.0,1.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,수두,126.0,126.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,신증후군출혈열,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,유행성이하선염,16.0,16.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,2,쯔쯔가무시증,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,A형간염,14.0,13.0,1.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,말라리아,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,수두,107.0,107.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,유행성이하선염,18.0,18.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,3,쯔쯔가무시증,2.0,2.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,A형간염,7.0,7.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,말라리아,4.0,4.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,수두,149.0,149.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,신증후군출혈열,2.0,2.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,유행성이하선염,35.0,35.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,4,쯔쯔가무시증,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,A형간염,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,말라리아,3.0,3.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,수두,235.0,235.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,유행성이하선염,58.0,58.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,5,쯔쯔가무시증,14.0,14.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,A형간염,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,말라리아,10.0,10.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,수두,194.0,194.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,신증후군출혈열,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,유행성이하선염,52.0,52.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,6,쯔쯔가무시증,9.0,9.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,A형간염,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,말라리아,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,수두,139.0,139.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,유행성이하선염,45.0,45.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,7,쯔쯔가무시증,3.0,3.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,A형간염,11.0,11.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,말라리아,1.0,0.0,1.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,수두,116.0,116.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,유행성이하선염,36.0,36.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,8,쯔쯔가무시증,2.0,2.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,A형간염,4.0,4.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,말라리아,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,수두,54.0,54.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,유행성이하선염,52.0,52.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,9,쯔쯔가무시증,6.0,6.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,A형간염,4.0,4.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,말라리아,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,수두,154.0,154.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,신증후군출혈열,3.0,3.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,유행성이하선염,58.0,58.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,10,쯔쯔가무시증,16.0,16.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,A형간염,9.0,9.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,말라리아,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,수두,245.0,245.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,신증후군출혈열,3.0,3.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,유행성이하선염,134.0,134.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,11,쯔쯔가무시증,47.0,47.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,A형간염,8.0,8.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,말라리아,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,백일해,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,수두,246.0,246.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,신증후군출혈열,1.0,1.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,유행성이하선염,113.0,113.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,일본뇌염,0.0,0.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,강원,12,쯔쯔가무시증,4.0,4.0,0.0,2016_강원_기본통계_지역별.xlsx
2016,경기,1,A형간염,56.0,56.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,말라리아,2.0,1.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,백일해,1.0,1.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,수두,1677.0,1677.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,신증후군출혈열,16.0,16.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,유행성이하선염,216.0,216.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,1,쯔쯔가무시증,14.0,13.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,A형간염,105.0,104.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,말라리아,1.0,0.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,백일해,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,수두,744.0,744.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,신증후군출혈열,8.0,8.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,유행성이하선염,203.0,203.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,2,쯔쯔가무시증,11.0,11.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,A형간염,149.0,149.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,말라리아,4.0,3.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,백일해,2.0,2.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,수두,772.0,772.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,신증후군출혈열,5.0,5.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,유행성이하선염,260.0,260.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,3,쯔쯔가무시증,10.0,10.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,A형간염,121.0,121.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,말라리아,17.0,17.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,백일해,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,수두,1093.0,1093.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,신증후군출혈열,6.0,6.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,유행성이하선염,392.0,392.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,4,쯔쯔가무시증,12.0,12.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,A형간염,152.0,150.0,2.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,말라리아,47.0,47.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,백일해,1.0,1.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,수두,1471.0,1471.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,신증후군출혈열,9.0,9.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,유행성이하선염,522.0,522.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,5,쯔쯔가무시증,36.0,36.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,A형간염,106.0,104.0,2.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,말라리아,88.0,87.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,백일해,1.0,1.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,수두,1346.0,1346.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,신증후군출혈열,13.0,13.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,유행성이하선염,471.0,471.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,6,쯔쯔가무시증,42.0,41.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,A형간염,85.0,84.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,말라리아,86.0,84.0,2.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,백일해,1.0,1.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,수두,831.0,831.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,신증후군출혈열,9.0,9.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,유행성이하선염,374.0,374.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,7,쯔쯔가무시증,25.0,25.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,A형간염,59.0,59.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,말라리아,60.0,57.0,3.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,백일해,1.0,1.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,수두,619.0,619.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,신증후군출혈열,8.0,8.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,유행성이하선염,251.0,251.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,8,쯔쯔가무시증,15.0,15.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,A형간염,85.0,82.0,3.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,말라리아,48.0,46.0,2.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,백일해,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,수두,547.0,547.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,신증후군출혈열,12.0,12.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,유행성이하선염,268.0,268.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,9,쯔쯔가무시증,32.0,32.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,A형간염,108.0,107.0,1.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,말라리아,18.0,15.0,3.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,백일해,3.0,3.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,수두,1022.0,1022.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,신증후군출혈열,6.0,6.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,유행성이하선염,287.0,287.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,일본뇌염,3.0,3.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,10,쯔쯔가무시증,221.0,221.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,A형간염,107.0,107.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,말라리아,8.0,4.0,4.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,백일해,2.0,2.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,수두,2212.0,2212.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,신증후군출혈열,23.0,23.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,유행성이하선염,318.0,318.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,11,쯔쯔가무시증,516.0,516.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,A형간염,128.0,128.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,말라리아,2.0,2.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,백일해,5.0,5.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,수두,2492.0,2492.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,신증후군출혈열,23.0,23.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,유행성이하선염,279.0,279.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,일본뇌염,0.0,0.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경기,12,쯔쯔가무시증,39.0,39.0,0.0,2016_경기_기본통계_지역별.xlsx
2016,경남,1,A형간염,15.0,15.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,백일해,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,수두,589.0,589.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,신증후군출혈열,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,유행성이하선염,304.0,304.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,1,쯔쯔가무시증,14.0,14.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,A형간염,14.0,14.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,백일해,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,수두,299.0,298.0,1.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,신증후군출혈열,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,유행성이하선염,128.0,128.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,2,쯔쯔가무시증,5.0,5.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,A형간염,62.0,62.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,백일해,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,수두,212.0,212.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,신증후군출혈열,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,유행성이하선염,181.0,181.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,3,쯔쯔가무시증,10.0,10.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,A형간염,47.0,47.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,백일해,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,수두,464.0,464.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,신증후군출혈열,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,유행성이하선염,267.0,267.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,4,쯔쯔가무시증,6.0,6.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,A형간염,40.0,40.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,말라리아,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,백일해,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,수두,627.0,627.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,신증후군출혈열,4.0,4.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,유행성이하선염,289.0,289.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,5,쯔쯔가무시증,11.0,11.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,A형간염,18.0,18.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,말라리아,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,백일해,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,수두,449.0,449.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,신증후군출혈열,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,유행성이하선염,264.0,264.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,6,쯔쯔가무시증,9.0,9.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,A형간염,7.0,7.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,말라리아,4.0,4.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,백일해,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,수두,271.0,271.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,신증후군출혈열,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,유행성이하선염,218.0,218.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,7,쯔쯔가무시증,13.0,13.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,A형간염,6.0,6.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,백일해,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,수두,160.0,160.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,신증후군출혈열,3.0,3.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,유행성이하선염,214.0,214.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,8,쯔쯔가무시증,16.0,16.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,A형간염,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,말라리아,3.0,3.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,백일해,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,수두,183.0,183.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,신증후군출혈열,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,유행성이하선염,172.0,172.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,9,쯔쯔가무시증,32.0,32.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,A형간염,4.0,4.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,백일해,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,수두,250.0,250.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,신증후군출혈열,9.0,9.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,유행성이하선염,237.0,237.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,10,쯔쯔가무시증,441.0,441.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,A형간염,7.0,7.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,말라리아,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,백일해,1.0,1.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,수두,490.0,490.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,신증후군출혈열,26.0,26.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,유행성이하선염,194.0,194.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,11,쯔쯔가무시증,1611.0,1611.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,A형간염,2.0,2.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,말라리아,1.0,0.0,1.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,백일해,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,수두,682.0,682.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,신증후군출혈열,3.0,3.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,유행성이하선염,164.0,164.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,일본뇌염,0.0,0.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경남,12,쯔쯔가무시증,170.0,170.0,0.0,2016_경남_기본통계_지역별.xlsx
2016,경북,1,A형간염,7.0,7.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,말라리아,0.0,0.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,백일해,1.0,1.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,수두,175.0,175.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,신증후군출혈열,5.0,5.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,유행성이하선염,64.0,64.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,일본뇌염,0.0,0.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,1,쯔쯔가무시증,4.0,4.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,2,A형간염,6.0,6.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,2,말라리아,0.0,0.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,2,백일해,5.0,5.0,0.0,2016_경북_기본통계_지역별.xlsx
2016,경북,2,수두,130.0,130.0,0.0,2016_경북_기본통계_지역별.xlsx
