region,disease,month,cases_domestic,region_disease_cases,monthly_share_region,rq,rate_per_100k
부산,유행성이하선염,5,717.0,5705.0,0.12567922874671342,0.8408632560242416,21.098808568216914
부산,유행성이하선염,6,675.0,5705.0,0.11831726555652936,0.8408632560242416,21.098808568216914
부산,유행성이하선염,7,490.0,5705.0,0.08588957055214724,0.8408632560242416,21.098808568216914
부산,유행성이하선염,8,407.0,5705.0,0.07134092900964066,0.8408632560242416,21.098808568216914
부산,유행성이하선염,9,430.0,5705.0,0.07537248028045573,0.8408632560242416,21.098808568216914
부산,유행성이하선염,10,437.0,5705.0,0.07659947414548642,0.8408632560242416,21.098808568216914
부산,유행성이하선염,11,420.0,5705.0,0.0736196319018405,0.8408632560242416,21.098808568216914
부산,유행성이하선염,12,374.0,5705.0,0.06555652936021034,0.8408632560242416,21.098808568216914
부산,일본뇌염,1,0.0,0.0,,0.0,0.0
부산,일본뇌염,2,0.0,0.0,,0.0,0.0
부산,일본뇌염,3,0.0,0.0,,0.0,0.0
부산,일본뇌염,4,0.0,0.0,,0.0,0.0
부산,일본뇌염,5,0.0,0.0,,0.0,0.0
부산,일본뇌염,6,0.0,0.0,,0.0,0.0
부산,일본뇌염,7,0.0,0.0,,0.0,0.0
부산,일본뇌염,8,0.0,0.0,,0.0,0.0
부산,일본뇌염,9,0.0,0.0,,0.0,0.0
부산,일본뇌염,10,0.0,0.0,,0.0,0.0
부산,일본뇌염,11,0.0,0.0,,0.0,0.0
부산,일본뇌염,12,0.0,0.0,,0.0,0.0
부산,쯔쯔가무시증,1,28.0,3791.0,0.0073859140068583485,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,2,19.0,3791.0,0.005011870218939594,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,3,12.0,3791.0,0.0031653917172250064,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,4,25.0,3791.0,0.006594566077552097,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,5,41.0,3791.0,0.010815088367185439,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,6,32.0,3791.0,0.008441044579266685,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,7,25.0,3791.0,0.006594566077552097,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,8,29.0,3791.0,0.007649696649960433,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,9,58.0,3791.0,0.015299393299920866,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,10,599.0,3791.0,0.15800580321814825,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,11,2584.0,3791.0,0.6816143497757847,1.0533870798787717,14.02025999686421
부산,쯔쯔가무시증,12,339.0,3791.0,0.08942231601160644,1.0533870798787717,14.02025999686421
서울,A형간염,1,405.0,8256.0,0.04905523255813953,1.0348601581277448,10.798070535466065
서울,A형간염,2,442.0,8256.0,0.053536821705426355,1.0348601581277448,10.798070535466065
서울,A형간염,3,722.0,8256.0,0.0874515503875969,1.0348601581277448,10.798070535466065
서울,A형간염,4,832.0,8256.0,0.10077519379844961,1.0348601581277448,10.798070535466065
서울,A형간염,5,1017.0,8256.0,0.12318313953488372,1.0348601581277448,10.798070535466065
서울,A형간염,6,907.0,8256.0,0.10985949612403101,1.0348601581277448,10.798070535466065
서울,A형간염,7,925.0,8256.0,0.11203972868217055,1.0348601581277448,10.798070535466065
서울,A형간염,8,857.0,8256.0,0.10380329457364341,1.0348601581277448,10.798070535466065
서울,A형간염,9,685.0,8256.0,0.08296996124031007,1.0348601581277448,10.798070535466065
서울,A형간염,10,611.0,8256.0,0.07400678294573644,1.0348601581277448,10.798070535466065
서울,A형간염,11,439.0,8256.0,0.0531734496124031,1.0348601581277448,10.798070535466065
서울,A형간염,12,414.0,8256.0,0.0501453488372093,1.0348601581277448,10.798070535466065
서울,말라리아,1,1.0,470.0,0.002127659574468085,0.6796338393308791,0.6147157402699915
서울,말라리아,2,2.0,470.0,0.00425531914893617,0.6796338393308791,0.6147157402699915
서울,말라리아,3,2.0,470.0,0.00425531914893617,0.6796338393308791,0.6147157402699915
서울,말라리아,4,17.0,470.0,0.036170212765957444,0.6796338393308791,0.6147157402699915
서울,말라리아,5,35.0,470.0,0.07446808510638298,0.6796338393308791,0.6147157402699915
서울,말라리아,6,103.0,470.0,0.21914893617021278,0.6796338393308791,0.6147157402699915
서울,말라리아,7,135.0,470.0,0.2872340425531915,0.6796338393308791,0.6147157402699915
서울,말라리아,8,68.0,470.0,0.14468085106382977,0.6796338393308791,0.6147157402699915
서울,말라리아,9,57.0,470.0,0.12127659574468085,0.6796338393308791,0.6147157402699915
서울,말라리아,10,39.0,470.0,0.08297872340425531,0.6796338393308791,0.6147157402699915
서울,말라리아,11,10.0,470.0,0.02127659574468085,0.6796338393308791,0.6147157402699915
서울,말라리아,12,1.0,470.0,0.002127659574468085,0.6796338393308791,0.6147157402699915
서울,백일해,1,40.0,293.0,0.13651877133105803,0.6605522073935244,0.3832164082959734
서울,백일해,2,16.0,293.0,0.05460750853242321,0.6605522073935244,0.3832164082959734
서울,백일해,3,14.0,293.0,0.04778156996587031,0.6605522073935244,0.3832164082959734
서울,백일해,4,13.0,293.0,0.04436860068259386,0.6605522073935244,0.3832164082959734
서울,백일해,5,15.0,293.0,0.051194539249146756,0.6605522073935244,0.3832164082959734
서울,백일해,6,14.0,293.0,0.04778156996587031,0.6605522073935244,0.3832164082959734
서울,백일해,7,25.0,293.0,0.08532423208191127,0.6605522073935244,0.3832164082959734
서울,백일해,8,26.0,293.0,0.08873720136518772,0.6605522073935244,0.3832164082959734
서울,백일해,9,24.0,293.0,0.08191126279863481,0.6605522073935244,0.3832164082959734
서울,백일해,10,37.0,293.0,0.12627986348122866,0.6605522073935244,0.3832164082959734
서울,백일해,11,44.0,293.0,0.15017064846416384,0.6605522073935244,0.3832164082959734
서울,백일해,12,25.0,293.0,0.08532423208191127,0.6605522073935244,0.3832164082959734
서울,수두,1,4494.0,49217.0,0.09130991324135969,0.6417971581594974,64.371201252911
서울,수두,2,2900.0,49217.0,0.05892272995103318,0.6417971581594974,64.371201252911
서울,수두,3,2739.0,49217.0,0.055651502529613754,0.6417971581594974,64.371201252911
서울,수두,4,3662.0,49217.0,0.07440518520023569,0.6417971581594974,64.371201252911
서울,수두,5,5086.0,49217.0,0.10333827742446716,0.6417971581594974,64.371201252911
서울,수두,6,4416.0,49217.0,0.08972509498750432,0.6417971581594974,64.371201252911
서울,수두,7,3706.0,49217.0,0.07529918524087206,0.6417971581594974,64.371201252911
서울,수두,8,2989.0,49217.0,0.06073104821504765,0.6417971581594974,64.371201252911
서울,수두,9,2608.0,49217.0,0.05298982059044639,0.6417971581594974,64.371201252911
서울,수두,10,4051.0,49217.0,0.08230895828677083,0.6417971581594974,64.371201252911
서울,수두,11,6308.0,49217.0,0.12816709673486804,0.6417971581594974,64.371201252911
서울,수두,12,6258.0,49217.0,0.12715118759778127,0.6417971581594974,64.371201252911
서울,신증후군출혈열,1,10.0,107.0,0.09345794392523364,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,2,3.0,107.0,0.028037383177570093,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,3,4.0,107.0,0.037383177570093455,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,4,3.0,107.0,0.028037383177570093,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,5,5.0,107.0,0.04672897196261682,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,6,6.0,107.0,0.056074766355140186,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,7,4.0,107.0,0.037383177570093455,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,8,6.0,107.0,0.056074766355140186,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,9,8.0,107.0,0.07476635514018691,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,10,11.0,107.0,0.102803738317757,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,11,20.0,107.0,0.18691588785046728,0.1755508056848478,0.1399459238487002
서울,신증후군출혈열,12,27.0,107.0,0.2523364485981308,0.1755508056848478,0.1399459238487002
서울,유행성이하선염,1,735.0,12062.0,0.060935168297131484,0.6287286391275553,15.775960125822634
서울,유행성이하선염,2,697.0,12062.0,0.05778477864367435,0.6287286391275553,15.775960125822634
서울,유행성이하선염,3,867.0,12062.0,0.07187862709335102,0.6287286391275553,15.775960125822634
서울,유행성이하선염,4,1245.0,12062.0,0.1032167136461615,0.6287286391275553,15.775960125822634
서울,유행성이하선염,5,1501.0,12062.0,0.12444039131155696,0.6287286391275553,15.775960125822634
서울,유행성이하선염,6,1451.0,12062.0,0.1202951417675344,0.6287286391275553,15.775960125822634
서울,유행성이하선염,7,1096.0,12062.0,0.0908638700049743,0.6287286391275553,15.775960125822634
서울,유행성이하선염,8,846.0,12062.0,0.07013762228486155,0.6287286391275553,15.775960125822634
서울,유행성이하선염,9,847.0,12062.0,0.070220527275742,0.6287286391275553,15.775960125822634
서울,유행성이하선염,10,925.0,12062.0,0.07668711656441718,0.6287286391275553,15.775960125822634
서울,유행성이하선염,11,1035.0,12062.0,0.08580666556126679,0.6287286391275553,15.775960125822634
서울,유행성이하선염,12,817.0,12062.0,0.06773337754932847,0.6287286391275553,15.775960125822634
서울,일본뇌염,1,1.0,40.0,0.025,1.489812003592335,0.052316233214467364
서울,일본뇌염,2,0.0,40.0,0.0,1.489812003592335,0.052316233214467364
서울,일본뇌염,3,0.0,40.0,0.0,1.489812003592335,0.052316233214467364
서울,일본뇌염,4,0.0,40.0,0.0,1.489812003592335,0.052316233214467364
서울,일본뇌염,5,0.0,40.0,0.0,1.489812003592335,0.052316233214467364
서울,일본뇌염,6,0.0,40.0,0.0,1.489812003592335,0.052316233214467364
서울,일본뇌염,7,0.0,40.0,0.0,1.489812003592335,0.052316233214467364
서울,일본뇌염,8,2.0,40.0,0.05,1.489812003592335,0.052316233214467364
서울,일본뇌염,9,15.0,40.0,0.375,1.489812003592335,0.052316233214467364
서울,일본뇌염,10,18.0,40.0,0.45,1.489812003592335,0.052316233214467364
서울,일본뇌염,11,3.0,40.0,0.075,1.489812003592335,0.052316233214467364
서울,일본뇌염,12,1.0,40.0,0.025,1.489812003592335,0.052316233214467364
서울,쯔쯔가무시증,1,24.0,1474.0,0.016282225237449117,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,2,10.0,1474.0,0.0067842605156037995,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,3,15.0,1474.0,0.0101763907734057,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,4,38.0,1474.0,0.025780189959294438,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,5,41.0,1474.0,0.027815468113975575,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,6,38.0,1474.0,0.025780189959294438,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,7,25.0,1474.0,0.016960651289009497,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,8,32.0,1474.0,0.021709633649932156,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,9,37.0,1474.0,0.025101763907734057,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,10,361.0,1474.0,0.24491180461329715,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,11,758.0,1474.0,0.514246947082768,0.14484579079613707,1.9278531939531223
서울,쯔쯔가무시증,12,95.0,1474.0,0.06445047489823609,0.14484579079613707,1.9278531939531223
세종,A형간염,1,16.0,571.0,0.028021015761821366,2.120982965500599,22.131032377777885
세종,A형간염,2,35.0,571.0,0.06129597197898424,2.120982965500599,22.131032377777885
세종,A형간염,3,38.0,571.0,0.06654991243432574,2.120982965500599,22.131032377777885
세종,A형간염,4,64.0,571.0,0.11208406304728546,2.120982965500599,22.131032377777885
세종,A형간염,5,58.0,571.0,0.10157618213660245,2.120982965500599,22.131032377777885
세종,A형간염,6,53.0,571.0,0.09281961471103327,2.120982965500599,22.131032377777885
세종,A형간염,7,70.0,571.0,0.12259194395796848,2.120982965500599,22.131032377777885
세종,A형간염,8,109.0,571.0,0.19089316987740806,2.120982965500599,22.131032377777885
세종,A형간염,9,55.0,571.0,0.09632224168126094,2.120982965500599,22.131032377777885
세종,A형간염,10,35.0,571.0,0.06129597197898424,2.120982965500599,22.131032377777885
세종,A형간염,11,17.0,571.0,0.0297723292469352,2.120982965500599,22.131032377777885
세종,A형간염,12,21.0,571.0,0.03677758318739054,2.120982965500599,22.131032377777885
세종,말라리아,1,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,2,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,3,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,4,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,5,1.0,3.0,0.3333333333333333,0.1285545583887722,0.11627512632807994
세종,말라리아,6,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,7,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,8,1.0,3.0,0.3333333333333333,0.1285545583887722,0.11627512632807994
세종,말라리아,9,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,10,1.0,3.0,0.3333333333333333,0.1285545583887722,0.11627512632807994
세종,말라리아,11,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,말라리아,12,0.0,3.0,0.0,0.1285545583887722,0.11627512632807994
세종,백일해,1,10.0,35.0,0.2857142857142857,2.338280789861071,1.356543140494266
세종,백일해,2,1.0,35.0,0.02857142857142857,2.338280789861071,1.356543140494266
세종,백일해,3,2.0,35.0,0.05714285714285714,2.338280789861071,1.356543140494266
세종,백일해,4,1.0,35.0,0.02857142857142857,2.338280789861071,1.356543140494266
세종,백일해,5,0.0,35.0,0.0,2.338280789861071,1.356543140494266
세종,백일해,6,0.0,35.0,0.0,2.338280789861071,1.356543140494266
세종,백일해,7,2.0,35.0,0.05714285714285714,2.338280789861071,1.356543140494266
세종,백일해,8,1.0,35.0,0.02857142857142857,2.338280789861071,1.356543140494266
세종,백일해,9,2.0,35.0,0.05714285714285714,2.338280789861071,1.356543140494266
세종,백일해,10,2.0,35.0,0.05714285714285714,2.338280789861071,1.356543140494266
세종,백일해,11,5.0,35.0,0.14285714285714285,2.338280789861071,1.356543140494266
세종,백일해,12,9.0,35.0,0.2571428571428571,2.338280789861071,1.356543140494266
세종,수두,1,406.0,4475.0,0.09072625698324022,1.729277858980665,173.4437301060526
세종,수두,2,186.0,4475.0,0.04156424581005587,1.729277858980665,173.4437301060526
세종,수두,3,211.0,4475.0,0.04715083798882681,1.729277858980665,173.4437301060526
세종,수두,4,373.0,4475.0,0.08335195530726257,1.729277858980665,173.4437301060526
세종,수두,5,619.0,4475.0,0.1383240223463687,1.729277858980665,173.4437301060526
세종,수두,6,442.0,4475.0,0.0987709497206704,1.729277858980665,173.4437301060526
세종,수두,7,424.0,4475.0,0.09474860335195531,1.729277858980665,173.4437301060526
세종,수두,8,233.0,4475.0,0.052067039106145255,1.729277858980665,173.4437301060526
세종,수두,9,180.0,4475.0,0.04022346368715084,1.729277858980665,173.4437301060526
세종,수두,10,302.0,4475.0,0.06748603351955307,1.729277858980665,173.4437301060526
세종,수두,11,499.0,4475.0,0.11150837988826816,1.729277858980665,173.4437301060526
세종,수두,12,600.0,4475.0,0.1340782122905028,1.729277858980665,173.4437301060526
세종,신증후군출혈열,1,0.0,15.0,0.0,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,2,1.0,15.0,0.06666666666666667,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,3,0.0,15.0,0.0,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,4,0.0,15.0,0.0,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,5,0.0,15.0,0.0,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,6,0.0,15.0,0.0,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,7,0.0,15.0,0.0,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,8,2.0,15.0,0.13333333333333333,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,9,1.0,15.0,0.06666666666666667,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,10,5.0,15.0,0.3333333333333333,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,11,4.0,15.0,0.26666666666666666,0.7292885547016768,0.5813756316403998
세종,신증후군출혈열,12,2.0,15.0,0.13333333333333333,0.7292885547016768,0.5813756316403998
세종,유행성이하선염,1,35.0,645.0,0.05426356589147287,0.9963059485368494,24.999152160537193
세종,유행성이하선염,2,34.0,645.0,0.05271317829457364,0.9963059485368494,24.999152160537193
세종,유행성이하선염,3,58.0,645.0,0.08992248062015504,0.9963059485368494,24.999152160537193
세종,유행성이하선염,4,68.0,645.0,0.10542635658914729,0.9963059485368494,24.999152160537193
세종,유행성이하선염,5,68.0,645.0,0.10542635658914729,0.9963059485368494,24.999152160537193
세종,유행성이하선염,6,55.0,645.0,0.08527131782945736,0.9963059485368494,24.999152160537193
세종,유행성이하선염,7,54.0,645.0,0.08372093023255814,0.9963059485368494,24.999152160537193
세종,유행성이하선염,8,59.0,645.0,0.09147286821705426,0.9963059485368494,24.999152160537193
세종,유행성이하선염,9,46.0,645.0,0.07131782945736434,0.9963059485368494,24.999152160537193
세종,유행성이하선염,10,71.0,645.0,0.11007751937984496,0.9963059485368494,24.999152160537193
세종,유행성이하선염,11,45.0,645.0,0.06976744186046512,0.9963059485368494,24.999152160537193
세종,유행성이하선염,12,52.0,645.0,0.08062015503875969,0.9963059485368494,24.999152160537193
세종,일본뇌염,1,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,2,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,3,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,4,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,5,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,6,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,7,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,8,1.0,1.0,1.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,9,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,10,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,11,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,일본뇌염,12,0.0,1.0,0.0,1.103724206166565,0.03875837544269332
세종,쯔쯔가무시증,1,5.0,344.0,0.014534883720930232,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,2,2.0,344.0,0.005813953488372093,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,3,0.0,344.0,0.0,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,4,3.0,344.0,0.00872093023255814,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,5,3.0,344.0,0.00872093023255814,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,6,4.0,344.0,0.011627906976744186,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,7,3.0,344.0,0.00872093023255814,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,8,7.0,344.0,0.020348837209302327,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,9,6.0,344.0,0.01744186046511628,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,10,111.0,344.0,0.3226744186046512,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,11,191.0,344.0,0.5552325581395349,1.0017421036784657,13.332881152286502
세종,쯔쯔가무시증,12,9.0,344.0,0.02616279069767442,1.0017421036784657,13.332881152286502
울산,A형간염,1,23.0,296.0,0.0777027027027027,0.31155965211874537,3.250915665426743
울산,A형간염,2,11.0,296.0,0.037162162162162164,0.31155965211874537,3.250915665426743
울산,A형간염,3,33.0,296.0,0.11148648648648649,0.31155965211874537,3.250915665426743
울산,A형간염,4,38.0,296.0,0.12837837837837837,0.31155965211874537,3.250915665426743
울산,A형간염,5,32.0,296.0,0.10810810810810811,0.31155965211874537,3.250915665426743
울산,A형간염,6,32.0,296.0,0.10810810810810811,0.31155965211874537,3.250915665426743
울산,A형간염,7,25.0,296.0,0.08445945945945946,0.31155965211874537,3.250915665426743
울산,A형간염,8,30.0,296.0,0.10135135135135136,0.31155965211874537,3.250915665426743
울산,A형간염,9,21.0,296.0,0.07094594594594594,0.31155965211874537,3.250915665426743
울산,A형간염,10,19.0,296.0,0.06418918918918919,0.31155965211874537,3.250915665426743
울산,A형간염,11,19.0,296.0,0.06418918918918919,0.31155965211874537,3.250915665426743
울산,A형간염,12,13.0,296.0,0.04391891891891892,0.31155965211874537,3.250915665426743
울산,말라리아,1,0.0,20.0,0.0,0.24285365755424854,0.2196564638801853
울산,말라리아,2,0.0,20.0,0.0,0.24285365755424854,0.2196564638801853
울산,말라리아,3,0.0,20.0,0.0,0.24285365755424854,0.2196564638801853
울산,말라리아,4,1.0,20.0,0.05,0.24285365755424854,0.2196564638801853
울산,말라리아,5,2.0,20.0,0.1,0.24285365755424854,0.2196564638801853
울산,말라리아,6,5.0,20.0,0.25,0.24285365755424854,0.2196564638801853
울산,말라리아,7,7.0,20.0,0.35,0.24285365755424854,0.2196564638801853
울산,말라리아,8,1.0,20.0,0.05,0.24285365755424854,0.2196564638801853
울산,말라리아,9,2.0,20.0,0.1,0.24285365755424854,0.2196564638801853
울산,말라리아,10,2.0,20.0,0.1,0.24285365755424854,0.2196564638801853
울산,말라리아,11,0.0,20.0,0.0,0.24285365755424854,0.2196564638801853
울산,말라리아,12,0.0,20.0,0.0,0.24285365755424854,0.2196564638801853
울산,백일해,1,5.0,62.0,0.08064516129032258,1.1737314288327003,0.6809350380285745
울산,백일해,2,3.0,62.0,0.04838709677419355,1.1737314288327003,0.6809350380285745
울산,백일해,3,2.0,62.0,0.03225806451612903,1.1737314288327003,0.6809350380285745
울산,백일해,4,0.0,62.0,0.0,1.1737314288327003,0.6809350380285745
울산,백일해,5,0.0,62.0,0.0,1.1737314288327003,0.6809350380285745
울산,백일해,6,7.0,62.0,0.11290322580645161,1.1737314288327003,0.6809350380285745
울산,백일해,7,11.0,62.0,0.1774193548387097,1.1737314288327003,0.6809350380285745
울산,백일해,8,8.0,62.0,0.12903225806451613,1.1737314288327003,0.6809350380285745
울산,백일해,9,4.0,62.0,0.06451612903225806,1.1737314288327003,0.6809350380285745
울산,백일해,10,7.0,62.0,0.11290322580645161,1.1737314288327003,0.6809350380285745
울산,백일해,11,8.0,62.0,0.12903225806451613,1.1737314288327003,0.6809350380285745
울산,백일해,12,7.0,62.0,0.11290322580645161,1.1737314288327003,0.6809350380285745
울산,수두,1,1008.0,10855.0,0.09286043298019346,1.1886390557649684,119.21854577097058
울산,수두,2,646.0,10855.0,0.05951174573929065,1.1886390557649684,119.21854577097058
울산,수두,3,716.0,10855.0,0.06596038691847075,1.1886390557649684,119.21854577097058
울산,수두,4,917.0,10855.0,0.08447719944725933,1.1886390557649684,119.21854577097058
울산,수두,5,1308.0,10855.0,0.12049746660525104,1.1886390557649684,119.21854577097058
울산,수두,6,1228.0,10855.0,0.11312759097190235,1.1886390557649684,119.21854577097058
울산,수두,7,1088.0,10855.0,0.10023030861354215,1.1886390557649684,119.21854577097058
울산,수두,8,723.0,10855.0,0.06660525103638876,1.1886390557649684,119.21854577097058
울산,수두,9,611.0,10855.0,0.0562874251497006,1.1886390557649684,119.21854577097058
울산,수두,10,667.0,10855.0,0.06144633809304468,1.1886390557649684,119.21854577097058
울산,수두,11,810.0,10855.0,0.07461999078765545,1.1886390557649684,119.21854577097058
울산,수두,12,1133.0,10855.0,0.10437586365730078,1.1886390557649684,119.21854577097058
울산,신증후군출혈열,1,1.0,19.0,0.05263157894736842,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,2,0.0,19.0,0.0,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,3,0.0,19.0,0.0,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,4,0.0,19.0,0.0,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,5,1.0,19.0,0.05263157894736842,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,6,0.0,19.0,0.0,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,7,2.0,19.0,0.10526315789473684,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,8,4.0,19.0,0.21052631578947367,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,9,0.0,19.0,0.0,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,10,1.0,19.0,0.05263157894736842,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,11,9.0,19.0,0.47368421052631576,0.2617641496100558,0.20867364068617603
울산,신증후군출혈열,12,1.0,19.0,0.05263157894736842,0.2617641496100558,0.20867364068617603
울산,유행성이하선염,1,216.0,3284.0,0.06577344701583435,1.4374229813754138,36.067591369126426
울산,유행성이하선염,2,190.0,3284.0,0.05785627283800244,1.4374229813754138,36.067591369126426
울산,유행성이하선염,3,258.0,3284.0,0.07856272838002436,1.4374229813754138,36.067591369126426
울산,유행성이하선염,4,301.0,3284.0,0.09165651644336176,1.4374229813754138,36.067591369126426
울산,유행성이하선염,5,390.0,3284.0,0.11875761266747868,1.4374229813754138,36.067591369126426
울산,유행성이하선염,6,387.0,3284.0,0.11784409257003654,1.4374229813754138,36.067591369126426
울산,유행성이하선염,7,294.0,3284.0,0.08952496954933009,1.4374229813754138,36.067591369126426
울산,유행성이하선염,8,228.0,3284.0,0.06942752740560293,1.4374229813754138,36.067591369126426
울산,유행성이하선염,9,256.0,3284.0,0.0779537149817296,1.4374229813754138,36.067591369126426
울산,유행성이하선염,10,305.0,3284.0,0.09287454323995128,1.4374229813754138,36.067591369126426
울산,유행성이하선염,11,245.0,3284.0,0.0746041412911084,1.4374229813754138,36.067591369126426
울산,유행성이하선염,12,214.0,3284.0,0.06516443361753958,1.4374229813754138,36.067591369126426
울산,일본뇌염,1,0.0,0.0,,0.0,0.0
울산,일본뇌염,2,0.0,0.0,,0.0,0.0
울산,일본뇌염,3,0.0,0.0,,0.0,0.0
울산,일본뇌염,4,0.0,0.0,,0.0,0.0
울산,일본뇌염,5,0.0,0.0,,0.0,0.0
울산,일본뇌염,6,0.0,0.0,,0.0,0.0
울산,일본뇌염,7,0.0,0.0,,0.0,0.0
울산,일본뇌염,8,0.0,0.0,,0.0,0.0
울산,일본뇌염,9,0.0,0.0,,0.0,0.0
울산,일본뇌염,10,0.0,0.0,,0.0,0.0
울산,일본뇌염,11,0.0,0.0,,0.0,0.0
울산,일본뇌염,12,0.0,0.0,,0.0,0.0
울산,쯔쯔가무시증,1,22.0,2350.0,0.009361702127659575,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,2,5.0,2350.0,0.002127659574468085,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,3,7.0,2350.0,0.0029787234042553193,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,4,13.0,2350.0,0.005531914893617021,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,5,13.0,2350.0,0.005531914893617021,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,6,22.0,2350.0,0.009361702127659575,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,7,19.0,2350.0,0.008085106382978723,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,8,23.0,2350.0,0.00978723404255319,1.9391605812597,25.80963450592177
울산,쯔쯔가무시증,9,35.0,2350.0,0.014893617021276596,1.9391605812597,25.80963450592177
